"","time_bucket","volatility","model_id","predicted_volatility","stock_id"
"5861",1,0.00177564715812943,280,0.0014105172463387,"default_stock_id"
"5862",2,0.00151448187387765,280,0.00141017862403579,"default_stock_id"
"5863",3,0.00133873709964156,280,0.00153766848328236,"default_stock_id"
"5864",4,0.00142022426779213,280,0.00153927442172776,"default_stock_id"
"5865",5,0.00162825702615524,280,NA,"default_stock_id"
"5866",6,0.00163077572540552,280,NA,"default_stock_id"
"5867",7,0.000730838877150046,280,NA,"default_stock_id"
"5868",8,0.00131779573360673,280,NA,"default_stock_id"
"5869",9,0.00167231024221406,280,NA,"default_stock_id"
"5870",10,0.00152396977782235,280,NA,"default_stock_id"
"5871",11,0.00128128351169215,280,NA,"default_stock_id"
"5872",12,0.00146333569449802,280,NA,"default_stock_id"
"5873",13,0.00156185584225435,280,NA,"default_stock_id"
"5874",14,0.00149557266872368,280,NA,"default_stock_id"
"5875",15,0.00170937328817988,280,NA,"default_stock_id"
"5876",16,0.000840310795398337,280,NA,"default_stock_id"
"5877",17,0.00105155953310643,280,NA,"default_stock_id"
"5878",18,0.00147696725488613,280,NA,"default_stock_id"
"5879",19,0.0015536456521596,280,NA,"default_stock_id"
"5880",20,0.0015467040602869,280,NA,"default_stock_id"
"5881",0,0.00299100323859012,281,0.00143310767216098,"default_stock_id"
"5882",1,0.00239259669839377,281,0.00140633123316321,"default_stock_id"
"5883",2,0.00103683237072189,281,0.00159342152853144,"default_stock_id"
"5884",3,0.00109029606506505,281,0.00120506106206402,"default_stock_id"
"5885",4,0.0014229539453991,281,0.00103258316544711,"default_stock_id"
"5886",5,0.00133674140357321,281,NA,"default_stock_id"
"5887",6,0.00115344216505023,281,NA,"default_stock_id"
"5888",7,0.000964168431818727,281,NA,"default_stock_id"
"5889",8,0.00170854872371355,281,NA,"default_stock_id"
"5890",9,0.00163811260249133,281,NA,"default_stock_id"
"5891",10,0.00172369024907162,281,NA,"default_stock_id"
"5892",11,0.00121467629426182,281,NA,"default_stock_id"
"5893",12,0.00163079113669481,281,NA,"default_stock_id"
"5894",13,0.00152202065262043,281,NA,"default_stock_id"
"5895",14,0.000927193210595889,281,NA,"default_stock_id"
"5896",15,0.00173061432053858,281,NA,"default_stock_id"
"5897",16,0.00123569338062573,281,NA,"default_stock_id"
"5898",17,0.00180082932869106,281,NA,"default_stock_id"
"5899",18,0.00126687876936403,281,NA,"default_stock_id"
"5900",19,0.00114613305729055,281,NA,"default_stock_id"
"5901",20,0.00115893920448968,281,NA,"default_stock_id"
"5902",0,0.00390225376026217,282,0.00154932337299349,"default_stock_id"
"5903",1,0.00102904617697239,282,0.00166378998766048,"default_stock_id"
"5904",2,0.00179217189370497,282,0.00186200533637784,"default_stock_id"
"5905",3,0.00139967741221998,282,0.00146242927755603,"default_stock_id"
"5906",4,0.00182589330076125,282,0.00145233220926967,"default_stock_id"
"5907",5,0.00136799186828831,282,NA,"default_stock_id"
"5908",6,0.000887037358243353,282,NA,"default_stock_id"
"5909",7,0.00127772406802464,282,NA,"default_stock_id"
"5910",8,0.00123500622141447,282,NA,"default_stock_id"
"5911",9,0.000979430527510803,282,NA,"default_stock_id"
"5912",10,0.000880032165417654,282,NA,"default_stock_id"
"5913",11,0.001349008114719,282,NA,"default_stock_id"
"5914",12,0.00108051504244111,282,NA,"default_stock_id"
"5915",13,0.00145053211886552,282,NA,"default_stock_id"
"5916",14,0.00141363659656502,282,NA,"default_stock_id"
"5917",15,0.00153313033211229,282,NA,"default_stock_id"
"5918",16,0.00116768301372119,282,NA,"default_stock_id"
"5919",17,0.00126310260867426,282,NA,"default_stock_id"
"5920",18,0.00128303599084304,282,NA,"default_stock_id"
"5921",19,0.0014244988320574,282,NA,"default_stock_id"
"5922",20,0.00112358857938499,282,NA,"default_stock_id"
"5923",0,0.00421295409775497,283,0.00152629304073385,"default_stock_id"
"5924",1,0.00117798648379382,283,0.00138188499369791,"default_stock_id"
"5925",2,0.00169670088741551,283,0.00103102987560921,"default_stock_id"
"5926",3,0.00185585738747979,283,0.00129237954596887,"default_stock_id"
"5927",4,0.00159824573152166,283,0.00129059585261674,"default_stock_id"
"5928",5,0.00180193366072078,283,NA,"default_stock_id"
"5929",6,0.0012721154521406,283,NA,"default_stock_id"
"5930",7,0.00159282300426389,283,NA,"default_stock_id"
"5931",8,0.00132215630891176,283,NA,"default_stock_id"
"5932",9,0.0012670716908906,283,NA,"default_stock_id"
"5933",10,0.00145357600575406,283,NA,"default_stock_id"
"5934",11,0.00152904233636999,283,NA,"default_stock_id"
"5935",12,0.00150848942096791,283,NA,"default_stock_id"
"5936",13,0.00124569284255391,283,NA,"default_stock_id"
"5937",14,0.000793384008212392,283,NA,"default_stock_id"
"5938",15,0.00213438692900891,283,NA,"default_stock_id"
"5939",16,0.00135223423162702,283,NA,"default_stock_id"
"5940",17,0.00135885885781882,283,NA,"default_stock_id"
"5941",18,0.00143445407142641,283,NA,"default_stock_id"
"5942",19,0.00195900616655259,283,NA,"default_stock_id"
"5943",20,0.00142687201544065,283,NA,"default_stock_id"
"5944",0,0.00667853640751324,284,0.00172102823767744,"default_stock_id"
"5945",1,0.000897076626316025,284,0.00162040915142637,"default_stock_id"
"5946",2,0.00159369617984908,284,0.00163829259334772,"default_stock_id"
"5947",3,0.00130901937824582,284,0.00174390492749421,"default_stock_id"
"5948",4,0.00169892065129849,284,0.00169229283357657,"default_stock_id"
"5949",5,0.00126952762169759,284,NA,"default_stock_id"
"5950",6,0.00172189572365333,284,NA,"default_stock_id"
"5951",7,0.00167773949766031,284,NA,"default_stock_id"
"5952",8,0.00172732267941589,284,NA,"default_stock_id"
"5953",9,0.00113420766595897,284,NA,"default_stock_id"
"5954",10,0.0018569695455323,284,NA,"default_stock_id"
"5955",11,0.00184150749432033,284,NA,"default_stock_id"
"5956",12,0.00135329325213898,284,NA,"default_stock_id"
"5957",13,0.00157730518423758,284,NA,"default_stock_id"
"5958",14,0.00143742745583458,284,NA,"default_stock_id"
"5959",15,0.00212929282325044,284,NA,"default_stock_id"
"5960",16,0.00133755459073449,284,NA,"default_stock_id"
"5961",17,0.00113863337836123,284,NA,"default_stock_id"
"5962",18,0.00156770559221839,284,NA,"default_stock_id"
"5963",19,0.00116619805099921,284,NA,"default_stock_id"
"5964",20,0.0010553597829522,284,NA,"default_stock_id"
"5965",0,0.00996562429945826,285,0.00297870357168996,"default_stock_id"
"5966",1,0.00111540489258236,285,0.00365040932908241,"default_stock_id"
"5967",2,0.00129879700181136,285,0.00270697224425384,"default_stock_id"
"5968",3,0.00139925290360281,285,0.00332795177970419,"default_stock_id"
"5969",4,0.00152402590362216,285,0.00344489172710643,"default_stock_id"
"5970",5,0.00160114336989853,285,NA,"default_stock_id"
"5971",6,0.00171086657568207,285,NA,"default_stock_id"
"5972",7,0.00231661968770225,285,NA,"default_stock_id"
"5973",8,0.00197446925655596,285,NA,"default_stock_id"
"5974",9,0.00259298861618075,285,NA,"default_stock_id"
"5975",10,0.00188763698134565,285,NA,"default_stock_id"
"5976",11,0.00258822964454848,285,NA,"default_stock_id"
"5977",12,0.0024001127371654,285,NA,"default_stock_id"
"5978",13,0.00225253329834355,285,NA,"default_stock_id"
"5979",14,0.0025756914956561,285,NA,"default_stock_id"
"5980",15,0.00260046597543191,285,NA,"default_stock_id"
"5981",16,0.00362941971699708,285,NA,"default_stock_id"
"5982",17,0.00351229842761537,285,NA,"default_stock_id"
"5983",18,0.00243327593207581,285,NA,"default_stock_id"
"5984",19,0.00238267007791422,285,NA,"default_stock_id"
"5985",20,0.00344072932796764,285,NA,"default_stock_id"
"5986",0,0.00269686111605489,286,0.00175492752141775,"default_stock_id"
"5987",1,0.00137801633871184,286,0.00172425635394549,"default_stock_id"
"5988",2,0.000697478523230282,286,0.00169844981782116,"default_stock_id"
"5989",3,0.0012735031710763,286,0.00125597826757772,"default_stock_id"
"5990",4,0.00131205953630228,286,0.00187116158272799,"default_stock_id"
"5991",5,0.000944124942412869,286,NA,"default_stock_id"
"5992",6,0.00123020680355884,286,NA,"default_stock_id"
"5993",7,0.00212243159949728,286,NA,"default_stock_id"
"5994",8,0.00166575029517575,286,NA,"default_stock_id"
"5995",9,0.00149921292693444,286,NA,"default_stock_id"
"5996",10,0.00188114735459755,286,NA,"default_stock_id"
"5997",11,0.00136163146480704,286,NA,"default_stock_id"
"5998",12,0.00183864202805997,286,NA,"default_stock_id"
"5999",13,0.00125990490712074,286,NA,"default_stock_id"
"6000",14,0.00194173289482774,286,NA,"default_stock_id"
"6001",15,0.00210584183664757,286,NA,"default_stock_id"
"6002",16,0.001498253790207,286,NA,"default_stock_id"
"6003",17,0.00153541639317158,286,NA,"default_stock_id"
"6004",18,0.00154886167213104,286,NA,"default_stock_id"
"6005",19,0.00125350140257253,286,NA,"default_stock_id"
"6006",20,0.00120468267165684,286,NA,"default_stock_id"
"6007",0,0.00362700905738288,287,0.00245273926091067,"default_stock_id"
"6008",1,0.00253902449011508,287,0.00265196421718741,"default_stock_id"
"6009",2,0.00275891557916075,287,0.00237500850729056,"default_stock_id"
"6010",3,0.00274018852649291,287,0.002572847499511,"default_stock_id"
"6011",4,0.00278852354222459,287,0.00251334817971247,"default_stock_id"
"6012",5,0.00197704329898179,287,NA,"default_stock_id"
"6013",6,0.00229173804645963,287,NA,"default_stock_id"
"6014",7,0.00320567023663584,287,NA,"default_stock_id"
"6015",8,0.00328003397534744,287,NA,"default_stock_id"
"6016",9,0.00272666045496455,287,NA,"default_stock_id"
"6017",10,0.00210122846742533,287,NA,"default_stock_id"
"6018",11,0.00267480193865649,287,NA,"default_stock_id"
"6019",12,0.0026784180319091,287,NA,"default_stock_id"
"6020",13,0.00240480764445057,287,NA,"default_stock_id"
"6021",14,0.00212688344532927,287,NA,"default_stock_id"
"6022",15,0.00274117493490193,287,NA,"default_stock_id"
"6023",16,0.00295750151275491,287,NA,"default_stock_id"
"6024",17,0.00322975259843681,287,NA,"default_stock_id"
"6025",18,0.00176458957845539,287,NA,"default_stock_id"
"6026",19,0.00179435248223551,287,NA,"default_stock_id"
"6027",20,0.0016917922200226,287,NA,"default_stock_id"
"6028",0,0.00798624186211948,288,0.00141143570444408,"default_stock_id"
"6029",1,0.00271013231317633,288,0.00151219496726226,"default_stock_id"
"6030",2,0.00246151170189004,288,0.00146755630379224,"default_stock_id"
"6031",3,0.00242132302189491,288,0.00189034240667538,"default_stock_id"
"6032",4,0.00325502219196303,288,0.00165637585205268,"default_stock_id"
"6033",5,0.00289897398991709,288,NA,"default_stock_id"
"6034",6,0.00212832961158256,288,NA,"default_stock_id"
"6035",7,0.0020918223065312,288,NA,"default_stock_id"
"6036",8,0.00210890672883877,288,NA,"default_stock_id"
"6037",9,0.00248440514885299,288,NA,"default_stock_id"
"6038",10,0.00206455779803951,288,NA,"default_stock_id"
"6039",11,0.00110699603753036,288,NA,"default_stock_id"
"6040",12,0.00267579083556108,288,NA,"default_stock_id"
"6041",13,0.00251939712297124,288,NA,"default_stock_id"
"6042",14,0.00315913830800657,288,NA,"default_stock_id"
"6043",15,0.00180424691099637,288,NA,"default_stock_id"
"6044",16,0.00309500796864858,288,NA,"default_stock_id"
"6045",17,0.00230881180650996,288,NA,"default_stock_id"
"6046",18,0.00185876167329053,288,NA,"default_stock_id"
"6047",19,0.00185740318596861,288,NA,"default_stock_id"
"6048",20,0.00241180813274154,288,NA,"default_stock_id"
"6049",0,0.00475483268934252,289,0.00194602354536284,"default_stock_id"
"6050",1,0.00255998388553339,289,0.00191852129685601,"default_stock_id"
"6051",2,0.00294666416194733,289,0.00218424731469779,"default_stock_id"
"6052",3,0.00208503687281467,289,0.00185189855824159,"default_stock_id"
"6053",4,0.00245083873488596,289,0.0015040502150262,"default_stock_id"
"6054",5,0.00252094752553052,289,NA,"default_stock_id"
"6055",6,0.00217881296285942,289,NA,"default_stock_id"
"6056",7,0.00230665667905547,289,NA,"default_stock_id"
"6057",8,0.00174859561794387,289,NA,"default_stock_id"
"6058",9,0.00169865536522477,289,NA,"default_stock_id"
"6059",10,0.00209120292253878,289,NA,"default_stock_id"
"6060",11,0.00188629806450591,289,NA,"default_stock_id"
"6061",12,0.00192918953219109,289,NA,"default_stock_id"
"6062",13,0.00177025591425032,289,NA,"default_stock_id"
"6063",14,0.00199689501229448,289,NA,"default_stock_id"
"6064",15,0.00227329760801395,289,NA,"default_stock_id"
"6065",16,0.00170447619986819,289,NA,"default_stock_id"
"6066",17,0.00190708136357618,289,NA,"default_stock_id"
"6067",18,0.00175119311288221,289,NA,"default_stock_id"
"6068",19,0.00137528656094956,289,NA,"default_stock_id"
"6069",20,0.00176350189792556,289,NA,"default_stock_id"
"6070",0,0.00403548675751664,290,0.00310130590133529,"default_stock_id"
"6071",1,0.0024672145469172,290,0.00297205430224175,"default_stock_id"
"6072",2,0.00293705039032956,290,0.00275577824153437,"default_stock_id"
"6073",3,0.00300775751644228,290,0.00287856083174542,"default_stock_id"
"6074",4,0.00326344588388132,290,0.00303887134156092,"default_stock_id"
"6075",5,0.00288843543257828,290,NA,"default_stock_id"
"6076",6,0.00269554069788598,290,NA,"default_stock_id"
"6077",7,0.00247592831701059,290,NA,"default_stock_id"
"6078",8,0.00266474856298732,290,NA,"default_stock_id"
"6079",9,0.0024973012769152,290,NA,"default_stock_id"
"6080",10,0.0030092798450023,290,NA,"default_stock_id"
"6081",11,0.00198812174764803,290,NA,"default_stock_id"
"6082",12,0.00274134068371668,290,NA,"default_stock_id"
"6083",13,0.00384218122506619,290,NA,"default_stock_id"
"6084",14,0.00318508902112308,290,NA,"default_stock_id"
"6085",15,0.00285926567660661,290,NA,"default_stock_id"
"6086",16,0.00296103898684911,290,NA,"default_stock_id"
"6087",17,0.00246148746160768,290,NA,"default_stock_id"
"6088",18,0.00246951463257503,290,NA,"default_stock_id"
"6089",19,0.00340248805365751,290,NA,"default_stock_id"
"6090",20,0.00317212507262794,290,NA,"default_stock_id"
"6091",0,0.00903776544377577,291,0.00255038410115784,"default_stock_id"
"6092",1,0.00158632910232078,291,0.00270892717508192,"default_stock_id"
"6093",2,0.00180765984076206,291,0.0020900747424534,"default_stock_id"
"6094",3,0.00210568607042008,291,0.00250699775401777,"default_stock_id"
"6095",4,0.00141941893432771,291,0.00260053659444382,"default_stock_id"
"6096",5,0.00215384851390057,291,NA,"default_stock_id"
"6097",6,0.00161284486253185,291,NA,"default_stock_id"
"6098",7,0.00177251172205985,291,NA,"default_stock_id"
"6099",8,0.00249263023425937,291,NA,"default_stock_id"
"6100",9,0.00281986663923953,291,NA,"default_stock_id"
"6101",10,0.00215892192294561,291,NA,"default_stock_id"
"6102",11,0.00304006487415129,291,NA,"default_stock_id"
"6103",12,0.00287145709744472,291,NA,"default_stock_id"
"6104",13,0.00192787450917531,291,NA,"default_stock_id"
"6105",14,0.00227876721103822,291,NA,"default_stock_id"
"6106",15,0.00223144318303327,291,NA,"default_stock_id"
"6107",16,0.00159604521736721,291,NA,"default_stock_id"
"6108",17,0.00175252908979342,291,NA,"default_stock_id"
"6109",18,0.00206498387231846,291,NA,"default_stock_id"
"6110",19,0.00260318040650498,291,NA,"default_stock_id"
"6111",20,0.00221068221460527,291,NA,"default_stock_id"
"6112",0,0.00748281473757053,292,0.00285299683041984,"default_stock_id"
"6113",1,0.00314366848712743,292,0.00328377600774795,"default_stock_id"
"6114",2,0.00239926875117927,292,0.00228622313257258,"default_stock_id"
"6115",3,0.00372751449003389,292,0.00258817108804183,"default_stock_id"
"6116",4,0.00256521054127739,292,0.00209891955818593,"default_stock_id"
"6117",5,0.00314463005740513,292,NA,"default_stock_id"
"6118",6,0.00230115273523112,292,NA,"default_stock_id"
"6119",7,0.00190939937928206,292,NA,"default_stock_id"
"6120",8,0.00193133902250273,292,NA,"default_stock_id"
"6121",9,0.00142349651164109,292,NA,"default_stock_id"
"6122",10,0.00236939416594582,292,NA,"default_stock_id"
"6123",11,0.00202330624435041,292,NA,"default_stock_id"
"6124",12,0.00234333340149202,292,NA,"default_stock_id"
"6125",13,0.00224673365701577,292,NA,"default_stock_id"
"6126",14,0.00376986062318095,292,NA,"default_stock_id"
"6127",15,0.00332407528185336,292,NA,"default_stock_id"
"6128",16,0.00243849126275518,292,NA,"default_stock_id"
"6129",17,0.00265421338190314,292,NA,"default_stock_id"
"6130",18,0.00256345696087236,292,NA,"default_stock_id"
"6131",19,0.00311531141448467,292,NA,"default_stock_id"
"6132",20,0.00234655568279362,292,NA,"default_stock_id"
"6133",0,0.010772062483106,293,0.00220845190235856,"default_stock_id"
"6134",1,0.00305095910444619,293,0.00230736993135788,"default_stock_id"
"6135",2,0.00281119273490218,293,0.00199986687282114,"default_stock_id"
"6136",3,0.00304094910971191,293,0.00203381427775371,"default_stock_id"
"6137",4,0.00237014916458025,293,0.00241829344810125,"default_stock_id"
"6138",5,0.00206438386937984,293,NA,"default_stock_id"
"6139",6,0.00334203051136914,293,NA,"default_stock_id"
"6140",7,0.00260239533226862,293,NA,"default_stock_id"
"6141",8,0.00159919272339442,293,NA,"default_stock_id"
"6142",9,0.00175610080016866,293,NA,"default_stock_id"
"6143",10,0.00220987501257163,293,NA,"default_stock_id"
"6144",11,0.00246371027727685,293,NA,"default_stock_id"
"6145",12,0.00192077059515579,293,NA,"default_stock_id"
"6146",13,0.00222006640226125,293,NA,"default_stock_id"
"6147",14,0.00226502264547362,293,NA,"default_stock_id"
"6148",15,0.00225398031585037,293,NA,"default_stock_id"
"6149",16,0.00245708751122881,293,NA,"default_stock_id"
"6150",17,0.00217513860389723,293,NA,"default_stock_id"
"6151",18,0.00290598695506169,293,NA,"default_stock_id"
"6152",19,0.00226717206006769,293,NA,"default_stock_id"
"6153",20,0.00253210881462036,293,NA,"default_stock_id"
"6154",0,0.00528800070900811,294,0.00115302955317994,"default_stock_id"
"6155",1,0.00143059836207798,294,0.00135048350921202,"default_stock_id"
"6156",2,0.00204777854862655,294,0.00131209348086754,"default_stock_id"
"6157",3,0.00104710137615084,294,0.00141828619579427,"default_stock_id"
"6158",4,0.00168377256796654,294,0.00158637906378069,"default_stock_id"
"6159",5,0.00138204966581373,294,NA,"default_stock_id"
"6160",6,0.00161935828632485,294,NA,"default_stock_id"
"6161",7,0.00113229303072962,294,NA,"default_stock_id"
"6162",8,0.00117339162066009,294,NA,"default_stock_id"
"6163",9,0.000970615712993581,294,NA,"default_stock_id"
"6164",10,0.00142339278589805,294,NA,"default_stock_id"
"6165",11,0.00125155107979226,294,NA,"default_stock_id"
"6166",12,0.00147006467846617,294,NA,"default_stock_id"
"6167",13,0.0010240167604055,294,NA,"default_stock_id"
"6168",14,0.00060679388820746,294,NA,"default_stock_id"
"6169",15,0.00175434654345192,294,NA,"default_stock_id"
"6170",16,0.00141327222247232,294,NA,"default_stock_id"
"6171",17,0.00105593985404048,294,NA,"default_stock_id"
"6172",18,0.00169775902435894,294,NA,"default_stock_id"
"6173",19,0.00127113919438653,294,NA,"default_stock_id"
"6174",20,0.00113024739139002,294,NA,"default_stock_id"
"6175",0,0.00326686216566269,295,0.00136746270316981,"default_stock_id"
"6176",1,0.000850682260924201,295,0.00159216973774544,"default_stock_id"
"6177",2,0.000799586733236524,295,0.00180432704026892,"default_stock_id"
"6178",3,0.00110189320687562,295,0.00160398762005632,"default_stock_id"
"6179",4,0.000790732895498149,295,0.00166775263482006,"default_stock_id"
"6180",5,0.00165435708295257,295,NA,"default_stock_id"
"6181",6,0.00197910577841326,295,NA,"default_stock_id"
"6182",7,0.00170238002563035,295,NA,"default_stock_id"
"6183",8,0.00189187087187737,295,NA,"default_stock_id"
"6184",9,0.00150817603850071,295,NA,"default_stock_id"
"6185",10,0.000880595781583746,295,NA,"default_stock_id"
"6186",11,0.00105650288073599,295,NA,"default_stock_id"
"6187",12,0.00137040373278862,295,NA,"default_stock_id"
"6188",13,0.00129554695269649,295,NA,"default_stock_id"
"6189",14,0.00144836012001691,295,NA,"default_stock_id"
"6190",15,0.00167134542173828,295,NA,"default_stock_id"
"6191",16,0.00151196999243365,295,NA,"default_stock_id"
"6192",17,0.00202368728554047,295,NA,"default_stock_id"
"6193",18,0.00194168730776861,295,NA,"default_stock_id"
"6194",19,0.00185583721878459,295,NA,"default_stock_id"
"6195",20,0.00138877849600667,295,NA,"default_stock_id"
"6196",0,0.002495373272768,296,0.00313985332194848,"default_stock_id"
"6197",1,0.00219612482246451,296,0.00267879745081023,"default_stock_id"
"6198",2,0.00248735016583748,296,0.00203057028190325,"default_stock_id"
"6199",3,0.00264738293952819,296,0.0016878002373269,"default_stock_id"
"6200",4,0.00213972975997168,296,0.00214695712963718,"default_stock_id"
"6201",5,0.0014039160959317,296,NA,"default_stock_id"
"6202",6,0.00233003437203013,296,NA,"default_stock_id"
"6203",7,0.0022841913002951,296,NA,"default_stock_id"
"6204",8,0.00200742332189016,296,NA,"default_stock_id"
"6205",9,0.00311253836709531,296,NA,"default_stock_id"
"6206",10,0.0022118195562734,296,NA,"default_stock_id"
"6207",11,0.00304181726234141,296,NA,"default_stock_id"
"6208",12,0.00283493637676621,296,NA,"default_stock_id"
"6209",13,0.00280874057475362,296,NA,"default_stock_id"
"6210",14,0.00300951461479073,296,NA,"default_stock_id"
"6211",15,0.00336665699856349,296,NA,"default_stock_id"
"6212",16,0.00351481921118734,296,NA,"default_stock_id"
"6213",17,0.00237328691826748,296,NA,"default_stock_id"
"6214",18,0.00157020882547457,296,NA,"default_stock_id"
"6215",19,0.00172767763798042,296,NA,"default_stock_id"
"6216",20,0.00272869791495687,296,NA,"default_stock_id"
"6217",0,0.048180174212918,297,0.00450956222897793,"default_stock_id"
"6218",1,0.0084290176635099,297,0.00424357252545875,"default_stock_id"
"6219",2,0.00740919325545579,297,0.00374906996968628,"default_stock_id"
"6220",3,0.00565257106434296,297,0.00554235854706642,"default_stock_id"
"6221",4,0.00714414931809611,297,0.00394396824328022,"default_stock_id"
"6222",5,0.0085176809260367,297,NA,"default_stock_id"
"6223",6,0.00544027361727891,297,NA,"default_stock_id"
"6224",7,0.00459799381277492,297,NA,"default_stock_id"
"6225",8,0.00424119754215441,297,NA,"default_stock_id"
"6226",9,0.00378412915827882,297,NA,"default_stock_id"
"6227",10,0.00443994699942738,297,NA,"default_stock_id"
"6228",11,0.00578700772179486,297,NA,"default_stock_id"
"6229",12,0.00458245594916839,297,NA,"default_stock_id"
"6230",13,0.00407517734157145,297,NA,"default_stock_id"
"6231",14,0.00517214537191175,297,NA,"default_stock_id"
"6232",15,0.00501739451701004,297,NA,"default_stock_id"
"6233",16,0.00450040478298067,297,NA,"default_stock_id"
"6234",17,0.00413185618212529,297,NA,"default_stock_id"
"6235",18,0.00369744383847017,297,NA,"default_stock_id"
"6236",19,0.00454717696030224,297,NA,"default_stock_id"
"6237",20,0.00444792594901905,297,NA,"default_stock_id"
"6238",0,0.00606621912515511,298,0.00365352231267988,"default_stock_id"
"6239",1,0.00419158793950934,298,0.00397147864590873,"default_stock_id"
"6240",2,0.00449173068278756,298,0.00300702890912335,"default_stock_id"
"6241",3,0.00455924210987827,298,0.00272053850548916,"default_stock_id"
"6242",4,0.00356676734986862,298,0.00278774745422414,"default_stock_id"
"6243",5,0.00306788276868719,298,NA,"default_stock_id"
"6244",6,0.0030565949572181,298,NA,"default_stock_id"
"6245",7,0.00177996245407663,298,NA,"default_stock_id"
"6246",8,0.00248386172358449,298,NA,"default_stock_id"
"6247",9,0.00337617718696221,298,NA,"default_stock_id"
"6248",10,0.00327470772004397,298,NA,"default_stock_id"
"6249",11,0.00277927815663758,298,NA,"default_stock_id"
"6250",12,0.00366033313823874,298,NA,"default_stock_id"
"6251",13,0.00311242870163826,298,NA,"default_stock_id"
"6252",14,0.00431943110327309,298,NA,"default_stock_id"
"6253",15,0.00280723906216369,298,NA,"default_stock_id"
"6254",16,0.00402208103811839,298,NA,"default_stock_id"
"6255",17,0.00370595707619348,298,NA,"default_stock_id"
"6256",18,0.00411444948948472,298,NA,"default_stock_id"
"6257",19,0.00298423163427925,298,NA,"default_stock_id"
"6258",20,0.00333502951831534,298,NA,"default_stock_id"
"6259",0,0.011543760566657,299,0.00238874571749252,"default_stock_id"
"6260",1,0.00441409197194716,299,0.00268473097078886,"default_stock_id"
"6261",2,0.00438234650395403,299,0.00198973901230279,"default_stock_id"
"6262",3,0.00483818466270065,299,0.00267737469770996,"default_stock_id"
"6263",4,0.00310589705390091,299,0.00300852177718687,"default_stock_id"
"6264",5,0.00356142582448392,299,NA,"default_stock_id"
"6265",6,0.00297205810441822,299,NA,"default_stock_id"
"6266",7,0.00448134041895439,299,NA,"default_stock_id"
"6267",8,0.00394868704304168,299,NA,"default_stock_id"
"6268",9,0.00463114467934146,299,NA,"default_stock_id"
"6269",10,0.00547184989579905,299,NA,"default_stock_id"
"6270",11,0.00306518549753074,299,NA,"default_stock_id"
"6271",12,0.00306948365426223,299,NA,"default_stock_id"
"6272",13,0.00365263436747001,299,NA,"default_stock_id"
"6273",14,0.00238052203768315,299,NA,"default_stock_id"
"6274",15,0.00325938130678969,299,NA,"default_stock_id"
"6275",16,0.00307386586561765,299,NA,"default_stock_id"
"6276",17,0.00303196384855057,299,NA,"default_stock_id"
"6277",18,0.00330806090290481,299,NA,"default_stock_id"
"6278",19,0.00287049798433455,299,NA,"default_stock_id"
"6279",20,0.00321841445632475,299,NA,"default_stock_id"
"6280",0,0.00760179593322209,300,0.00244332888385271,"default_stock_id"
"6281",1,0.00201394832837126,300,0.00152046938063033,"default_stock_id"
"6282",2,0.00291813956425236,300,0.00192064430218589,"default_stock_id"
"6283",3,0.00439486684905764,300,0.00243824702360291,"default_stock_id"
"6284",4,0.00407732323176395,300,0.00195785064372744,"default_stock_id"
"6285",5,0.00203795775032886,300,NA,"default_stock_id"
"6286",6,0.00256695245770436,300,NA,"default_stock_id"
"6287",7,0.00206496441128973,300,NA,"default_stock_id"
"6288",8,0.00324390397437185,300,NA,"default_stock_id"
"6289",9,0.00236404038020308,300,NA,"default_stock_id"
"6290",10,0.00220894190122646,300,NA,"default_stock_id"
"6291",11,0.00395188466288693,300,NA,"default_stock_id"
"6292",12,0.00209068928922153,300,NA,"default_stock_id"
"6293",13,0.00273808981915987,300,NA,"default_stock_id"
"6294",14,0.00160479922839875,300,NA,"default_stock_id"
"6295",15,0.00197721579842776,300,NA,"default_stock_id"
"6296",16,0.00223522895283131,300,NA,"default_stock_id"
"6297",17,0.00196307247592222,300,NA,"default_stock_id"
"6298",18,0.00250412195880084,300,NA,"default_stock_id"
"6299",19,0.00234810424275416,300,NA,"default_stock_id"
"6300",20,0.0017302111994565,300,NA,"default_stock_id"
"6301",0,0.00602049350424088,301,0.000900937481110611,"default_stock_id"
"6302",1,0.000860289386716856,301,0.00103963405053814,"default_stock_id"
"6303",2,0.000961723718759332,301,0.000982050472437931,"default_stock_id"
"6304",3,0.000936213572304131,301,0.000981673310972365,"default_stock_id"
"6305",4,0.000873731200684861,301,0.0011208872371652,"default_stock_id"
"6306",5,0.00106127360578504,301,NA,"default_stock_id"
"6307",6,0.00143412229646916,301,NA,"default_stock_id"
"6308",7,0.000943689560538743,301,NA,"default_stock_id"
"6309",8,0.000901359650094008,301,NA,"default_stock_id"
"6310",9,0.00122309884463945,301,NA,"default_stock_id"
"6311",10,0.000879104947481049,301,NA,"default_stock_id"
"6312",11,0.00108945449182324,301,NA,"default_stock_id"
"6313",12,0.00123528814531803,301,NA,"default_stock_id"
"6314",13,0.000901426778393162,301,NA,"default_stock_id"
"6315",14,0.00107512323795568,301,NA,"default_stock_id"
"6316",15,0.00118916889978879,301,NA,"default_stock_id"
"6317",16,0.0010965098955729,301,NA,"default_stock_id"
"6318",17,0.00103077868590754,301,NA,"default_stock_id"
"6319",18,0.00105607308480118,301,NA,"default_stock_id"
